ont_id,splitter_id,serial,rx_power,tx_power,distance_km,status
142,95,ONT_SN_0142,-20.403350928087626,2.3373555939870085,3.370597314507443,online
143,75,ONT_SN_0143,-21.63031522189751,1.7012190850924722,11.584692781123067,online
144,16,ONT_SN_0144,-10.74471080836203,2.38175071267613,9.082144998803985,offline
145,8,ONT_SN_0145,-24.68132342777866,2.153677767423755,3.4550686642121557,online
146,4,ONT_SN_0146,-26.37393470960306,1.8339430339818146,12.440629497582588,offline
147,4,ONT_SN_0147,-14.122253340361386,1.6543704734234963,17.842937843237074,degraded
148,56,ONT_SN_0148,-26.771505303626352,1.197147334483941,13.525786703034067,degraded
149,25,ONT_SN_0149,-12.932578167345472,0.8185748904856103,13.397759044335329,degraded
150,67,ONT_SN_0150,-20.130518865569616,1.7099078453810816,17.120535726871474,online
151,96,ONT_SN_0151,-11.520753808745546,1.136223107236239,3.891973706075768,offline
152,67,ONT_SN_0152,-15.012408499805698,2.232877335055291,10.310234379109495,degraded
153,27,ONT_SN_0153,-17.012715993856766,2.486673874717257,17.639746856099737,offline
154,93,ONT_SN_0154,-10.912477652960217,2.004855525231145,3.225705764172089,offline
155,32,ONT_SN_0155,-20.860311285063023,0.6809633905741015,12.694459682168022,degraded
156,50,ONT_SN_0156,-10.826435142286606,1.0773711910612762,10.668839583702665,degraded
157,61,ONT_SN_0157,-25.569977006418277,0.7182192635314995,10.680679931740114,offline
158,51,ONT_SN_0158,-19.29241104521657,1.8010232955834315,12.64877010710533,degraded
159,19,ONT_SN_0159,-23.14159799694049,2.0303817291115696,16.75421953489961,offline
160,21,ONT_SN_0160,-18.28282997965252,2.3513496617614233,14.151700335368682,offline
161,5,ONT_SN_0161,-25.083750197951478,1.3763446928239753,1.293609030466917,degraded
162,82,ONT_SN_0162,-12.852466114419219,2.3027512991768884,15.393285951800088,online
163,92,ONT_SN_0163,-12.764658712337969,2.2557823180826553,4.2920815396854675,degraded
164,42,ONT_SN_0164,-10.805746370977378,1.1343914335307972,6.971380715833783,online
165,61,ONT_SN_0165,-25.215901464101748,2.237801251081142,8.472670800939165,offline
166,22,ONT_SN_0166,-16.780014083710167,1.251344503763453,8.812036213329334,offline
167,21,ONT_SN_0167,-19.463728443393347,1.0937385491205616,8.002693066819814,online
168,70,ONT_SN_0168,-21.801092823203803,1.7981493175887862,16.8911533076208,offline
169,1,ONT_SN_0169,-21.67227709958406,1.1567624557701621,12.796536435653236,online
170,5,ONT_SN_0170,-20.569716089078458,1.7604174966582884,11.471720433433703,online
171,12,ONT_SN_0171,-15.311340105598845,1.719663610997389,1.1822038917580655,offline
172,90,ONT_SN_0172,-17.230850951173217,1.6268778546969176,16.29926594560863,online
173,46,ONT_SN_0173,-19.72573277029964,1.2608394084655954,16.396206398548614,degraded
174,34,ONT_SN_0174,-26.633198613346803,1.5969994433029535,14.109771222712812,degraded
175,49,ONT_SN_0175,-26.60022380657877,1.6929709499708432,0.42441690750105904,offline
176,78,ONT_SN_0176,-27.957890968735992,1.5913737769909468,1.3138604440739334,offline
177,90,ONT_SN_0177,-10.581411012272444,1.388838905502403,4.2864595301522685,online
178,45,ONT_SN_0178,-27.905431265949073,0.5293341140925276,2.624884524164848,online
179,27,ONT_SN_0179,-26.144312571752593,1.674123415402302,7.35939772575601,online
180,73,ONT_SN_0180,-22.337261977430604,0.8368887702854393,16.630428128153877,online
181,26,ONT_SN_0181,-13.466255467298298,1.7851519378943792,8.655469685286869,degraded
182,47,ONT_SN_0182,-10.682221856245881,2.018688655845732,0.5372264878493312,degraded
183,86,ONT_SN_0183,-13.77975594174659,1.500890618261483,5.3045987055440875,offline
184,56,ONT_SN_0184,-15.569915815978469,1.5847273299594766,1.0893298782014191,online
185,94,ONT_SN_0185,-18.61658798655575,2.4029571193319823,0.9422909202589882,online
186,63,ONT_SN_0186,-26.439306186480696,2.1943347227451486,5.180241399791274,offline
187,48,ONT_SN_0187,-10.752925725929252,2.3284730319029396,5.178338394617334,online
188,61,ONT_SN_0188,-14.348936548977733,2.127532576639173,14.232140866048391,online
189,81,ONT_SN_0189,-16.498911063983286,0.7178366836934629,17.55457335422568,online
190,26,ONT_SN_0190,-14.337354780300704,0.7979837119403894,6.870365561852969,online
191,36,ONT_SN_0191,-14.966140073083505,1.5532475945379192,7.891297755840383,online
192,1,ONT_SN_0192,-16.529831563789237,0.9921393175959965,15.252773022262579,offline
193,8,ONT_SN_0193,-10.349617596760211,1.4533909500823183,5.046060655690586,online
194,99,ONT_SN_0194,-11.73945137255155,1.2887306476367004,3.0679579379410287,offline
195,52,ONT_SN_0195,-16.36003145589106,1.5988284768609067,15.399686334244613,online
196,79,ONT_SN_0196,-15.522846193775354,1.9937514322716454,1.1230603799891592,degraded
197,47,ONT_SN_0197,-27.07127548014322,1.9309818141985489,11.268680091529658,degraded
198,56,ONT_SN_0198,-15.941485638099294,1.5424682649706687,10.24727340016248,degraded
199,86,ONT_SN_0199,-27.205022121218196,2.144786837634116,6.422791920779988,degraded
200,14,ONT_SN_0200,-17.41125237454124,1.3617241830760667,5.878854523423254,offline
201,90,ONT_SN_0201,-10.011637007814972,2.2934285796802447,13.961881753414698,offline
202,28,ONT_SN_0202,-17.995481534130768,0.6425605401103278,1.8297156104970727,online
203,87,ONT_SN_0203,-19.482217874535998,2.409320060066615,4.491082274811521,degraded
204,78,ONT_SN_0204,-22.368612582899424,1.8093861628626964,13.26434255353419,offline
205,88,ONT_SN_0205,-25.83059358184364,1.2601490178744106,10.00527433195771,online
206,2,ONT_SN_0206,-14.841573913750931,0.8943082531457547,2.5653912910444787,online
207,26,ONT_SN_0207,-24.53321749985865,1.4583664588871998,15.913800372792464,offline
208,14,ONT_SN_0208,-25.92492361754888,0.889116646370602,7.26402688417557,degraded
209,59,ONT_SN_0209,-20.408272124850775,0.8326632154862843,14.953270243202459,online
210,56,ONT_SN_0210,-13.683846916736247,1.7347035148259484,14.242520374840444,degraded
211,7,ONT_SN_0211,-14.588838133836033,1.5461694491635694,11.352330402549587,degraded
212,3,ONT_SN_0212,-27.01211293636345,1.8401920692218834,9.052316023923145,degraded
213,23,ONT_SN_0213,-19.807413669349188,2.3592117548439786,17.638049874757098,online
214,18,ONT_SN_0214,-18.59617763071896,1.5645204266780803,2.8658817811227615,degraded
215,38,ONT_SN_0215,-16.398160288735202,1.6618641065255955,13.135256377654732,online
216,99,ONT_SN_0216,-16.296987692021894,0.6792526783098842,3.684075415926765,degraded
217,15,ONT_SN_0217,-21.435449509768496,1.935271571817259,6.287256964382566,online
218,64,ONT_SN_0218,-17.907810507936748,1.2998104136083124,5.763967757705555,degraded
219,89,ONT_SN_0219,-19.340886090806443,2.4534504773251578,17.0625369829754,offline
220,28,ONT_SN_0220,-12.07002958258094,2.1463480311913203,17.42220434685247,degraded
221,74,ONT_SN_0221,-18.455227612571797,1.5449620810322366,3.53937336295467,degraded
222,39,ONT_SN_0222,-20.06142108853309,0.7464453083443321,0.6900223372658241,online
223,57,ONT_SN_0223,-20.719261905726686,2.218831586561178,13.044142302037102,online
224,17,ONT_SN_0224,-17.696300330197616,2.0995621908480433,7.698421829507573,degraded
225,86,ONT_SN_0225,-13.528414370783842,0.869170259074066,1.8724723380498896,offline
226,90,ONT_SN_0226,-18.308773173145823,1.0905565784406202,12.402447668713654,offline
227,44,ONT_SN_0227,-16.090206848550253,2.0868145162956746,9.948367850214385,online
228,25,ONT_SN_0228,-14.71859619568255,0.8704568930948193,17.655147749419577,offline
229,17,ONT_SN_0229,-18.636974022182827,2.3355049783427546,4.325148076746407,degraded
230,13,ONT_SN_0230,-20.317292980212443,1.3490548503927238,7.450408410979904,online
231,84,ONT_SN_0231,-12.220023198475909,0.6740779251753173,9.903060720098987,degraded
232,25,ONT_SN_0232,-20.484890487497943,2.131497287008562,14.313089795624325,online
233,68,ONT_SN_0233,-19.685028689639424,1.2470193660767752,10.01444422394504,online
234,10,ONT_SN_0234,-10.173856359848013,1.552998388307562,11.148332847256501,online
235,67,ONT_SN_0235,-27.99572457563408,0.7246086888224383,4.302802813141951,online
236,18,ONT_SN_0236,-24.661487627618996,0.5051680296899648,15.290461487167509,offline
237,100,ONT_SN_0237,-21.088649981444938,1.7759704115865953,7.88676068137742,degraded
238,86,ONT_SN_0238,-11.213381630345449,1.5303503406674632,2.7949854071353157,degraded
239,34,ONT_SN_0239,-26.73946529654552,1.6870771382462943,12.056126086745888,degraded
240,8,ONT_SN_0240,-27.829262194687036,2.0874877007610326,4.124801021379943,online
241,40,ONT_SN_0241,-27.051690952409885,1.7932118268457202,2.0268564312356054,offline
242,83,ONT_SN_0242,-26.406218608954873,0.8495468856547543,15.55716827875562,degraded
243,42,ONT_SN_0243,-27.323258082287303,1.2215450382211996,8.444872081445382,offline
244,41,ONT_SN_0244,-19.363936116582913,2.3117822095755205,13.562321714715242,online
245,6,ONT_SN_0245,-17.546370269908103,2.039889400503358,5.443399808572485,degraded
246,52,ONT_SN_0246,-23.109634520757925,1.6132741158734345,14.229371388042694,offline
247,26,ONT_SN_0247,-20.83082708843856,1.0112899956185446,2.2812659082810867,online
248,64,ONT_SN_0248,-26.349411967994257,1.10412100366959,6.600728716168892,offline
249,98,ONT_SN_0249,-21.945331651088402,1.963916135171269,17.611694178131454,degraded
250,59,ONT_SN_0250,-18.594654550578582,2.2023485217055416,14.353617979713707,degraded
251,56,ONT_SN_0251,-14.819107470676387,1.8428493390612288,9.101429966569981,online
252,59,ONT_SN_0252,-27.939765483226374,2.1190599515368835,6.314061246645366,online
253,70,ONT_SN_0253,-19.588406202322254,2.033312270400812,15.736801890397835,online
254,33,ONT_SN_0254,-22.653948223812122,0.7994079359139155,9.943805335795927,offline
255,53,ONT_SN_0255,-12.649207209545775,1.347889625826604,13.724122816283266,offline
256,22,ONT_SN_0256,-15.120040325783645,0.8059676016571253,13.647705941596104,offline
257,21,ONT_SN_0257,-17.396046379523895,0.9704711696039696,0.6176385106623054,online
258,70,ONT_SN_0258,-23.009218377458076,2.2385192493021053,2.534691955429258,degraded
259,70,ONT_SN_0259,-11.613896162964384,1.4457839312663643,11.975439785186937,degraded
260,4,ONT_SN_0260,-27.188187810034183,1.5707162036853217,3.160670659759924,offline
261,94,ONT_SN_0261,-26.029583223775926,0.8568919304555442,4.822232200404203,offline
262,75,ONT_SN_0262,-20.95065747027359,1.124543572097592,17.055491789333047,degraded
263,62,ONT_SN_0263,-25.760123968656586,0.9604923368557399,10.21522597323594,degraded
264,62,ONT_SN_0264,-10.784517443930351,0.9123723290368528,13.587912273888445,offline
265,94,ONT_SN_0265,-13.6361922014191,1.7759215866319402,10.176259076452727,offline
266,95,ONT_SN_0266,-23.338312271167354,1.0137676952914296,10.079490981654237,degraded
267,24,ONT_SN_0267,-17.406023878481584,1.764030972040837,1.966488809224853,online
268,55,ONT_SN_0268,-10.318050728558532,0.6169092282171078,6.3828385091811235,offline
269,9,ONT_SN_0269,-12.084418393632948,0.7835487870542037,5.299026906751257,degraded
270,3,ONT_SN_0270,-17.185627964040435,1.0490805080002508,7.215892071360954,degraded
271,31,ONT_SN_0271,-11.732968590845132,1.6940938337913833,14.430692131570611,degraded
272,40,ONT_SN_0272,-10.19467162335954,1.851682490174752,6.883208222128507,degraded
273,36,ONT_SN_0273,-14.619649187914765,1.3854339335590542,8.295033700400785,online
274,24,ONT_SN_0274,-26.830244629307906,1.391581829154458,7.333650611590102,degraded
275,95,ONT_SN_0275,-20.771555744341228,1.9490337027972362,1.953321103962732,offline
276,6,ONT_SN_0276,-12.919136764901582,0.5316421835311649,8.106977201038871,online
277,66,ONT_SN_0277,-23.84975447550966,1.182180048948441,3.7622841328879155,degraded
278,84,ONT_SN_0278,-13.048434680488757,2.1374141142384655,3.6050023351828338,online
279,92,ONT_SN_0279,-25.833902283370072,1.7064388204267444,1.9644390484865144,offline
280,75,ONT_SN_0280,-27.154983571339365,1.1744542655108408,6.613076242309235,degraded
281,4,ONT_SN_0281,-21.086368993157507,2.3110495846593477,13.707429360772688,offline
282,79,ONT_SN_0282,-27.338825126320955,2.0452454548987653,5.19301792332611,degraded
283,6,ONT_SN_0283,-10.76913526630014,1.0297908944734668,5.82857910337359,degraded
284,94,ONT_SN_0284,-13.128297475708614,1.7905796750514338,11.675341440801898,degraded
285,51,ONT_SN_0285,-13.586145631662248,1.6915014563779134,3.7663823827884637,degraded
286,62,ONT_SN_0286,-16.663997386069244,1.3023758280779654,16.176155368496556,degraded
287,57,ONT_SN_0287,-24.106167585342035,1.2339121584096013,9.507372261552515,online
288,66,ONT_SN_0288,-18.67131339982494,1.187120949551408,8.22257204366784,degraded
289,79,ONT_SN_0289,-17.249066696253863,1.7343115667912936,10.173417397146865,degraded
290,75,ONT_SN_0290,-18.54943298451517,1.384819872961339,3.2388073474666594,online
291,8,ONT_SN_0291,-23.31579937687251,2.163726226502844,11.15847455391342,online
292,26,ONT_SN_0292,-18.725537362334933,1.8392052322679238,6.726883038421985,online
293,51,ONT_SN_0293,-19.158645864364722,0.6398632114188683,16.180198235073753,online
294,45,ONT_SN_0294,-10.065956035478962,1.7803364476563321,3.2887194581950445,online
295,44,ONT_SN_0295,-11.846149335168331,1.0422948730003696,9.274804538418307,online
296,5,ONT_SN_0296,-19.65914653211884,1.6856239833068454,10.886593539831619,degraded
297,70,ONT_SN_0297,-16.787127107167862,1.8602638622069028,0.8908897516189476,degraded
298,26,ONT_SN_0298,-14.538311126339886,0.9616583783080241,6.737368308183682,offline
299,68,ONT_SN_0299,-27.37242711579115,1.4137172897607373,13.267643654204742,degraded
300,19,ONT_SN_0300,-11.891414057898881,0.8806497256381356,14.820681881846827,degraded
301,84,ONT_SN_0301,-12.517717304477372,0.6046777515730166,5.842967308265897,online
302,97,ONT_SN_0302,-19.76622224007327,1.2569528469717381,14.435100921174698,online
303,20,ONT_SN_0303,-20.958944210553163,1.225888543691984,17.429279024729983,degraded
304,12,ONT_SN_0304,-23.086731252586333,2.490960981408514,15.466668668529167,offline
305,47,ONT_SN_0305,-19.41981709005337,1.3927047023952843,2.3822985904200555,online
306,1,ONT_SN_0306,-27.201220056401738,1.1671390989444008,13.393226877914069,degraded
307,90,ONT_SN_0307,-12.66051639975386,1.6609500134333492,5.958102934197641,degraded
308,14,ONT_SN_0308,-27.36239736846619,0.6775347882155369,17.794963012593755,offline
309,64,ONT_SN_0309,-22.077075423342322,2.423331471909626,8.890854001930002,offline
310,38,ONT_SN_0310,-11.231389210258182,1.7699200911820663,2.467080000953256,online
311,37,ONT_SN_0311,-14.76617221857785,2.0096756398816957,13.135784200084817,offline
312,11,ONT_SN_0312,-22.93496270960452,0.8409558763478351,6.0172982114359845,degraded
313,100,ONT_SN_0313,-23.45231630870407,1.3189557060104078,17.948283380345412,degraded
314,77,ONT_SN_0314,-27.908521483275532,1.345378226792379,17.64214950402504,offline
315,3,ONT_SN_0315,-15.477142728704496,2.1436128878021736,11.913572118964279,offline
316,33,ONT_SN_0316,-27.121895529882885,0.5024733595188189,2.5979281464454007,offline
317,6,ONT_SN_0317,-18.413154650786282,1.1017062167065101,12.457439658848015,offline
318,50,ONT_SN_0318,-10.681804493343105,2.462472748688608,1.9466396103424815,online
319,10,ONT_SN_0319,-26.02956051901983,1.4497730870124372,0.819745616112344,offline
320,5,ONT_SN_0320,-11.899361242574788,1.2650525604880165,14.866364498120303,online
321,23,ONT_SN_0321,-10.153443967389133,0.7396580040352927,4.01262717400116,degraded
322,10,ONT_SN_0322,-26.89269352769377,2.448329257256031,7.008780134078023,offline
323,44,ONT_SN_0323,-12.107687155525698,0.5400527118516489,17.530195802578266,online
324,2,ONT_SN_0324,-18.7105776320149,1.9743604500144862,6.262076882941527,offline
